pool	chain	project	symbol	tvl	apyBase	apyReward	apy	cnt	outlier	cls	prob	corr.apy.tvl	corr.apy.tvl.ma30
fa740a7c-430b-4521-8890-22b22e601be6	Optimism	aave-v3	sUSD	2847754	3.81442	1.07599	4.89041	31	False	Stable/Up	74.0	-0.5063469501278869	-0.5109085294789407
7e183172-47e3-41cb-9fc3-88e1d4a701e1	Polygon	meshswap	USDT	2781078	0.94399	2.28673	3.23072	40	False	Stable/Up	77.0	0.6678030799433987	0.5043419608571705
f4abc541-5a57-49f9-8e5d-d6c3f985d247	Ethereum	bancor-v3	USDC	2761268	0.37691	0.0	0.37691	12	False	Stable/Up	85.0	-0.22782662325808137	-0.22782662325808137
f9dd23c2-7fe7-46d5-bdbd-4c66b86277b7	Ethereum	vesper	vaFRAX	2691803	2.28	0.42	2.7	119	False	Stable/Up	62.0	0.4441815700885587	-0.3993067964686437
75e1aeab-f0f9-4b1c-a57d-854ceb847d5c	Optimism	cbridge	USDT	2688417	6.13374	0.0	6.13374	128	False	Stable/Up	65.0	-0.49438564857857686	-0.8001074157919815
53406189-a08c-4654-8588-2eb4e83a44c9	Ethereum	truefi	TUSD	2647757	0.0	9.11637	9.11637	26	False	Down	65.0	0.7770217372844697	0.7770217372844697
805a643e-5017-4c84-83b0-141411a25090	Binance	apeswap-lending	BUSD	2626402	2.55739	0.84572	3.40311	24	False	Stable/Up	77.0	-0.9015632070517516	-0.9015632070517516
8af3afa9-6ef8-4c31-b3dd-cc823c7d3539	Binance	cbridge	USDC	2619011	9.07023	0.0	9.07023	128	False	Stable/Up	62.0	-0.4755432807268438	-0.5282214382334203
2e367a8b-d210-4f9e-8aa9-9a404c6b2cb2	Arbitrum	cbridge	USDC	2574384	7.03276	0.0	7.03276	128	False	Stable/Up	60.0	-0.34527983058679385	0.08188005939330636
2250e342-b781-4b5a-a8d5-16628bab1d2f	Ethereum	aave-v2	SUSD	2572603	0.9707	0.0	0.9707	209	False	Stable/Up	69.0	-0.3829396225490743	-0.6708679255872129
73ea801b-7943-45b6-8bb5-5c10c5cd92ee	Fantom	tarot	USDC	2467620	15.83484	0.0	15.83484	6	False	Down	76.0	-0.8821161135232958	-0.8821161135232958
78f06d92-2901-4a84-9427-a56971824e18	Optimism	cbridge	USDC	2445740	6.88736	0.0	6.88736	128	False	Stable/Up	73.0	-0.48724518113014326	0.5362764387693576
b60766f1-8002-446d-9994-325a74aa21c0	Fantom	the-granary	USDC	2445177	1.10756	0.0	1.10756	17	False	Stable/Up	66.0	-0.9511893517849831	-0.9511893517849831
9d114ae5-34df-4fa8-bdc0-62cca61f51a9	Arbitrum	hop-protocol	USDC	2350489	3.20252	0.0	3.20252	38	False	Stable/Up	83.0	0.2822547156736478	0.26948678924801645
7f81b151-a769-45d3-ae54-ef378633f035	Binance	venus	DAI	2344490	2.14012	0.82587	2.96599	64	False	Stable/Up	56.00000000000001	-0.9632429380946982	-0.9513575499587943
86892379-36f9-4d3d-9b8f-c12c6a2ed1af	Aurora	aurigami	USDT	2344163	0.44735	4.80866	5.25601	45	False	Stable/Up	93.0	-0.15693376246786578	0.3077249468601696
d7dc445f-d664-4a1b-a364-93efc6b4fb73	Binance	wing-finance	USDC	2330674	5.55752	5.40672	10.96425	8	False	Stable/Up	55.00000000000001	-0.7312359281808755	-0.7312359281808755
5d42d0b7-1bd1-445e-be50-1695b58a0041	Ontology	wing-finance	USDT	2317837	5.45419	5.65628	11.11047	8	False	Down	64.0	0.5076952079672948	0.5076952079672948
70fee41a-41ed-472c-8325-7c331d2095f3	Fantom	cbridge	USDC	2315229	3.81228	0.0	3.81228	128	False	Stable/Up	76.0	-0.5245330961584974	0.3984759017020219
f0e3b81b-f480-4513-9c1d-e1bcb091b85b	Avalanche	iron-bank	USDC.e	2305261	3.7032	0.0	3.7032	56	False	Stable/Up	54.0	-0.8558318170611322	-0.9458228903117087
2ca75718-36fd-40b1-9006-4281458bb932	Gnosis	realt	WXDAI	2294156	3.71402	0.0	3.71402	55	False	Down	50.0	0.5646115865444529	-0.7169603086988312
108965cc-25b7-4726-a458-d18236547bef	Polygon	meshswap	DAI	2202906	0.05338	2.8869	2.94029	40	False	Stable/Up	87.0	-0.6598743232517428	-0.22822894615600692
fee0b535-17ab-4600-a833-674f590c9ac8	Avalanche	platypus-finance	USDC	2202122	0.0	6.75972	6.75972	20	False	Stable/Up	61.0	-0.9189425458829105	-0.9189425458829105
c57bdc97-3100-41ff-845f-075363f6f5a4	Polygon	aave-v3	DAI	2184404	0.87133	0.0	0.87133	31	False	Stable/Up	80.0	-0.7870858091331895	-0.785968892805478
a05baedc-f94d-4839-be31-c2d744df0846	Fantom	alpaca-finance	USDC	2003581	2.8424	0.0	2.8424	119	False	Stable/Up	64.0	0.2543564745713136	0.23614470375241414
574afb49-8760-4f1d-8b6b-acaeeea72899	Ethereum	iron-bank	USDC	1994558	4.8528	0.0	4.8528	56	False	Down	63.0	-0.9083214103149337	-0.9579384791934887
612b98ca-720f-4b22-93f7-e3f7f0d27596	Binance	dforce	BUSD	1960945	2.86714	0.0	2.86714	64	False	Stable/Up	72.0	-0.29945044886850714	-0.652766208356968
abbc607d-6b0e-47a4-b1cd-ba2512f41200	Fantom	cbridge	USDT	1959941	4.36741	0.0	4.36741	128	False	Stable/Up	66.0	-0.5554065697746775	0.5546861231200001
a86dab8a-c83a-4597-bd06-f43142580246	Polygon	toros	dUSD	1926462	8.19407	0.0	8.19407	55	False	Down	56.00000000000001	-0.6982154372430187	0.9074346816553287
9f8aa2e0-50d9-44a5-ab0c-437ced0153b4	Binance	wing-finance	USDT	1892569	5.30936	5.38062	10.68998	8	False	Stable/Up	60.0	0.2162564992748733	0.2162564992748733
1a19afea-0bb7-44f2-a0d5-0da651d8a189	Ethereum	yearn-finance	yvDAI	1881579	1.12311	0.0	1.12311	165	False	Stable/Up	87.0	-0.1068937098647758	-0.8343209217971431
bab81778-7b95-42e3-b332-ab3f4a5d9d21	Ethereum	cbridge	USDT	1875517	14.69987	0.0	14.69987	128	False	Down	82.0	-0.3750192354760462	-0.7756851264512546
11979961-012e-4fcb-a934-eb6241f0c1d1	Avalanche	yield-yak	USDT	1797597	9.83	0.0	9.83	38	False	Down	86.0	0.5426944994659237	0.5621397987920289
94ee3a4e-8d8a-452e-9dc8-19bcaa867870	Arbitrum	cbridge	USDT	1702801	8.47758	0.0	8.47758	128	False	Stable/Up	70.0	-0.1868448081767681	-0.28775096538856487
0e2453a2-7d9d-45d9-bf6c-759a94f65b6c	Ethereum	tokemak	SUSHI	1699364	0.0	1.81237	1.81237	24	False	Stable/Up	89.0	0.6920433390555204	0.6920433390555204
741ad99a-80e7-4c26-bd54-40806c293a74	Ethereum	angle	EuropoolLP	1649477	23.86266	0.0	23.86266	16	True	Down	79.0	-0.143006536441169	-0.143006536441169
a1f5df9c-c251-44a7-aab5-d08639bef45e	Binance	beefy	valdai3eps	1556125	10.60787	0.0	10.60787	44	False	Down	56.99999999999999	0.49015103973275975	0.5991635821958284
7e7821a2-3d20-4ae7-9c3d-04cd57904555	Polygon	aave-v3	USDT	1501454	2.17195	0.0	2.17195	31	False	Stable/Up	70.0	-0.10924272184901496	-0.13066600702333303
3a6cc030-738d-4e19-8a40-e63e9c4d5a6f	Arbitrum	aave-v3	USDT	1491571	0.66596	0.0	0.66596	31	False	Stable/Up	72.0	-0.9610994065879572	-0.9589458175320023
278bcae7-1106-442e-bbf5-2f6c761bb79f	Avalanche	yeti-finance	qiDAI	1483403	3.12723	0.0	3.12723	23	False	Stable/Up	66.0	-0.4552387825459487	-0.4552387825459487
f818c68b-c893-4e10-9c8e-f78a6afce58a	Binance	dforce	USDT	1482219	3.00769	0.0	3.00769	64	False	Stable/Up	74.0	0.031610198844927814	-0.048309098595194624
fe912a8d-dbe4-483f-8546-495377fde351	Binance	dforce	USDC	1480358	2.78318	0.0	2.78318	64	False	Stable/Up	71.0	-0.460106609985645	0.5634425494405744
a8474760-4e32-4f0e-89cb-2851c7b5efa8	Solana	solend	USDC	1460671	2e-05	0.0	2e-05	118	False	Stable/Up	65.0	-0.6137030256993318	0.8583947632811999
